title,budget,gross,mpaa,running_time,genre,year
The Lincoln Lawyer,40000000,87145086,R,119.0,Thriller/Suspense,2011
Shall We Dance?,40000000,170125882,PG-13,106.0,Romantic Comedy,2004
Invincible,40000000,58501127,PG,104.0,Drama,2006
Escape From Planet Earth,40000000,74156610,PG,89.0,Adventure,2013
Small Soldiers,40000000,71743823,PG-13,110.0,Adventure,1998
Spawn,40000000,87949859,PG-13,96.0,Action,1997
Horrible Bosses 2,40000000,105945357,R,108.0,Black Comedy,2014
The Count of Monte Cristo,40000000,75389090,PG-13,131.0,Adventure,2002
Corpse Bride,40000000,114686476,PG,76.0,Adventure,2005
The Prestige,40000000,104407366,PG-13,130.0,Thriller/Suspense,2006
The Lake House,40000000,114830111,PG,99.0,Drama,2006
Predators,40000000,127234389,R,107.0,Action,2010
The Odd Life of Timothy Green,40000000,55249159,PG,104.0,Drama,2012
Amistad,40000000,65542212,R,152.0,Drama,1997
The Living Daylights,40000000,191199996,PG,130.0,Action,1987
Apocalypto,40000000,121032272,R,138.0,Action,2006
Music and Lyrics,40000000,146196885,PG-13,104.0,Romantic Comedy,2007
Legal Eagles,40000000,49851591,PG,116.0,Comedy,1986
Secret Window,40000000,92110539,PG-13,95.0,Thriller/Suspense,2004
The Skeleton Key,40000000,92256918,PG-13,104.0,Horror,2005
The Rainmaker,40000000,47159786,PG-13,137.0,Drama,1997
Jersey Boys,40000000,65282732,R,132.0,Drama,2014
Made of Honor,40000000,106548738,PG-13,101.0,Romantic Comedy,2008
Medicine Man,40000000,44948240,PG-13,106.0,Adventure,1992
A Million Ways to Die in The West,40000000,86778557,R,115.0,Western,2014
Final Destination 5,40000000,155011165,R,95.0,Horror,2011
Widows,40000000,75984700,R,129.0,Thriller/Suspense,2018
Fever Pitch,40000000,50071069,PG-13,106.0,Romantic Comedy,2005
Aliens vs. Predator - Requiem,40000000,128884494,R,94.0,Action,2007
The Water Horse: Legend of the Deep,40000000,103429755,PG,105.0,Adventure,2007
Sex Tape,40000000,126069509,R,95.0,Comedy,2014
Scream 4,40000000,95989590,R,110.0,Horror,2011
Ri¢hie Ri¢h,40000000,38087756,PG,94.0,Comedy,1994
Autumn in New York,40000000,90717684,PG-13,103.0,Drama,2000
Paul,40000000,101162106,R,105.0,Comedy,2011
The Guilt Trip,40000000,41742317,PG-13,95.0,Comedy,2012
Colombiana,40000000,72295262,PG-13,107.0,Thriller/Suspense,2011
8MM,40000000,96398826,R,123.0,Thriller/Suspense,1999
The Commuter,40000000,118509836,PG-13,105.0,Action,2018
Hanging Up,40000000,51867723,PG-13,94.0,Comedy,2000
The Doors,40000000,34479551,R,140.0,Drama,1991
Mickey Blue Eyes,40000000,53864342,PG-13,102.0,Romantic Comedy,1999
The Spy Who Dumped Me,40000000,78998245,R,117.0,Comedy,2018
Pay it Forward,40000000,55696705,PG-13,122.0,Drama,2000
Arthur,40000000,47787943,PG-13,110.0,Romantic Comedy,2011
Drillbit Taylor,40000000,49686263,PG-13,102.0,Comedy,2008
Patriots Day,40000000,52837989,R,130.0,Thriller/Suspense,2016
Extremely Loud and Incredibly Close,40000000,55247881,PG-13,129.0,Drama,2011
The Shadow,40000000,31835600,PG-13,108.0,Action,1994
Transporter 3,40000000,112930957,PG-13,103.0,Action,2008
Morning Glory,40000000,59795070,PG-13,110.0,Comedy,2010
Get Rich or Die Tryin',40000000,46666955,R,117.0,Drama,2005
Long Shot,40000000,53624424,R,125.0,Romantic Comedy,2019
The Art of War,40000000,40390931,R,106.0,Thriller/Suspense,2000
Grudge Match,40000000,69817991,PG-13,113.0,Comedy,2013
Bless the Child,40000000,40435694,R,107.0,Horror,2000
Rent,40000000,31670620,PG-13,135.0,Musical,2005
The Out-of-Towners,40000000,28544120,PG-13,96.0,Comedy,1999
The Nut Job 2: Nutty by Nature,40000000,57424952,PG,91.0,Adventure,2017
The Island of Dr. Moreau,40000000,27682712,PG-13,96.0,Horror,1996
Wrath of Man,40000000,103913405,R,118.0,Action,2021
The Musketeer,40000000,27053815,PG-13,104.0,Adventure,2001
Resident Evil: The Final Chapter,40000000,314101190,R,106.0,Horror,2016
The Other Boleyn Girl,40000000,78269970,PG-13,115.0,Drama,2008
The House,40000000,31192425,R,88.0,Comedy,2017
Sweet November,40000000,65754228,PG-13,120.0,Drama,2001
The Reaping,40000000,62226214,R,96.0,Horror,2007
Season of the Witch,40000000,91126600,PG-13,98.0,Action,2011
Renaissance Man,40000000,24172899,PG-13,128.0,Comedy,1994
Ambulance,40000000,52181095,R,136.0,Thriller/Suspense,2022
Quest for Camelot,40000000,38172500,G,86.0,Adventure,1998
City by the Sea,40000000,22505932,R,108.0,Drama,2002
At First Sight,40000000,22365133,PG-13,128.0,Drama,1999
Mechanic: Resurrection,40000000,125729635,R,98.0,Action,2016
Torque,40000000,46176322,PG-13,84.0,Action,2004
Fantastic Mr. Fox,40000000,46187511,PG,88.0,Comedy,2009
The Happytime Murders,40000000,27506412,R,91.0,Black Comedy,2018
City Hall,40000000,20278055,R,111.0,Drama,1996
Big Miracle,40000000,25268680,PG,117.0,Drama,2012
The Impossible,40000000,169590606,PG-13,114.0,Drama,2012
A Thousand Words,40000000,20790486,PG-13,91.0,Comedy,2012
Harold and the Purple Crayon,40000000,26501202,PG,92.0,Adventure,2024
Licorice Pizza,40000000,32903549,R,133.0,Drama,2021
Detroit,40000000,26033563,R,143.0,Drama,2017
Marie Antoinette,40000000,60862471,PG-13,123.0,Drama,2006
Hunter Killer,40000000,29312121,R,121.0,Thriller/Suspense,2018
Get Carter,40000000,19417182,R,102.0,Action,2000
Kiss of Death,40000000,14942422,R,138.0,Drama,1995
Keeping Up with the Joneses,40000000,28804426,PG-13,101.0,Comedy,2016
"Life, or Something Like It",40000000,14448589,PG-13,104.0,Romantic Comedy,2002
Ishtar,40000000,14375181,PG-13,107.0,Comedy,1987
Memoirs of an Invisible Man,40000000,14358033,PG-13,99.0,Comedy,1992
Amelia,40000000,19756077,PG,111.0,Drama,2009
Cirque du Freak: The Vampire's Assistant,40000000,39753957,PG-13,109.0,Action,2009
New York Minute,40000000,21156715,PG,91.0,Comedy,2004
The Deep End of the Ocean,40000000,13508635,PG-13,108.0,Drama,1999
Alfie,40000000,35195939,R,106.0,Comedy,2004
Malignant,40000000,34891791,R,106.0,Horror,2021
FearDotCom,40000000,13289290,R,101.0,Horror,2002
Soul Men,40000000,12345883,R,103.0,Comedy,2008
The Gunman,40000000,24478613,R,115.0,Thriller/Suspense,2015
Universal Soldier II: The Return,40000000,10717421,R,83.0,Action,1999
Pandorum,40000000,17033431,R,108.0,Horror,2009
Duplex,40000000,10070651,PG-13,88.0,Black Comedy,2003
Paranoia,40000000,16340767,PG-13,146.0,Thriller/Suspense,2013
Raise the Titanic,40000000,7000000,PG,114.0,Adventure,1980
Baahubali: The Beginning,40000000,86233251,NR,160.0,Action,2015
The Hurricane Heist,40000000,33222314,PG-13,103.0,Thriller/Suspense,2018
Impostor,40000000,7974607,PG-13,102.0,Thriller/Suspense,2002
Victor Frankenstein,40000000,31124367,PG-13,110.0,Thriller/Suspense,2015
The Goldfinch,40000000,10032621,R,149.0,Drama,2019
Extreme Ops,40000000,12624471,PG-13,93.0,Action,2002
Just Visiting,40000000,16172200,PG-13,87.0,Comedy,2001
Snowpiercer,40000000,82825956,R,126.0,Thriller/Suspense,2013
Sunshine,40000000,32030610,R,107.0,Thriller/Suspense,2007
The Hudsucker Proxy,40000000,14938149,PG,111.0,Comedy,1994
Billy Lynn’s Long Halftime Walk,40000000,30230402,R,110.0,Drama,2016
Pirates,40000000,6341825,R,106.0,,1986
Delgo,40000000,915840,PG,89.0,Adventure,2008
The Hunting Party,40000000,7729552,R,101.0,Action,2007
Alex Rider: Operation Stormbreaker,40000000,20722450,PG,106.0,Action,2006
Red Cliff,40000000,119627047,R,146.0,Action,2009
The Last Shot,40000000,463730,R,93.0,Comedy,2004
Nomad,40000000,79123,R,106.0,Drama,2007
Un monstre à Paris,40000000,27000219,PG,106.0,Adventure,2013
Solomon Kane,40000000,22024849,R,104.0,Action,2012
Kursk,40000000,5578259,PG-13,117.0,Drama,2018
USS Indianapolis: Men of Courage,40000000,1663785,R,110.0,Drama,2016
The Time Traveler’s Wife,39000000,102332135,PG-13,107.0,Drama,2009
Superman III,39000000,80200000,PG,106.0,Adventure,1983
Because I Said So,39000000,69538833,PG-13,102.0,Romantic Comedy,2007
Frankenweenie,39000000,81150788,PG,87.0,Adventure,2012
Sgt. Bilko,39000000,37956589,PG,94.0,Comedy,1996
Serenity,39000000,40319440,PG-13,119.0,Action,2005
Shoot 'Em Up,39000000,26796824,R,87.0,Action,2007
Against the Ropes,39000000,6429865,PG-13,111.0,Drama,2004
Yi dai zong shi,38600000,57986660,PG-13,130.0,Drama,2013
The Fast and the Furious,38000000,206458372,PG-13,107.0,Action,2001
Sweet Home Alabama,38000000,182365114,PG-13,109.0,Romantic Comedy,2002
The Ugly Truth,38000000,205298907,R,95.0,Romantic Comedy,2009
Spy Kids 2: The Island of Lost Dreams,38000000,119721296,PG,99.0,Adventure,2002
Star Trek: Generations,38000000,120000000,PG,118.0,Adventure,1994
Captain Underpants: The First Epic Movie,38000000,126422949,PG,89.0,Adventure,2017
Paul Blart: Mall Cop 2,38000000,107453907,PG,94.0,Comedy,2015
Mouse Hunt,38000000,61894591,PG,97.0,Comedy,1997
Why Him?,38000000,117425156,R,111.0,Comedy,2016
Water for Elephants,38000000,116809717,PG-13,120.0,Drama,2011
Life as We Know It,38000000,105887837,PG-13,113.0,Romantic Comedy,2010
The Hurricane,38000000,73956241,R,146.0,Drama,1999
Riddick,38000000,94763758,R,119.0,Action,2013
Heartbreakers,38000000,57753825,PG-13,123.0,Comedy,2001
Enough,38000000,50970660,PG-13,106.0,Thriller/Suspense,2002
The 5th Wave,38000000,111336398,PG-13,112.0,Action,2016
Push,38000000,49678401,PG-13,111.0,Thriller/Suspense,2009
Rush,38000000,98159204,R,123.0,Drama,2013
Angel Eyes,38000000,29544532,R,102.0,Drama,2001
Joe Somebody,38000000,24515990,PG,98.0,Comedy,2001
Overlord,38000000,39178189,R,109.0,Action,2018
The War with Grandpa,38000000,46819069,PG,94.0,Comedy,2020
The Ninth Gate,38000000,58394308,R,132.0,Thriller/Suspense,2000
Only the Brave,38000000,24555177,PG-13,134.0,Drama,2017
Extreme Measures,38000000,17378193,R,118.0,Drama,1996
The Thing,38000000,27573078,R,102.0,Horror,2011
Rock Star,38000000,19317765,R,106.0,Drama,2001
News of the World,38000000,12668325,PG-13,118.0,Western,2020
The Kitchen,38000000,15980032,R,102.0,Drama,2019
White Squall,38000000,10229300,PG-13,129.0,Adventure,1996
City of Ember,38000000,17831558,PG,90.0,Adventure,2008
Switchback,38000000,6504442,R,118.0,Thriller/Suspense,1997
The Sisters Brothers,38000000,14636067,R,121.0,Western,2018
Texas Rangers,38000000,623374,PG-13,106.0,Western,2001
Virgin Territory,38000000,5473041,R,106.0,Drama,2008
The Upside,37500000,125818440,PG-13,126.0,Comedy,2019
What to Expect When You're Expecting,37500000,88473016,PG-13,109.0,Romantic Comedy,2012
The Master,37500000,29044338,R,136.0,Drama,2012
The Express,37500000,9813309,PG,130.0,Drama,2008
Twilight,37000000,402278564,PG-13,121.0,Drama,2008
We’re the Millers,37000000,267816276,R,100.0,Comedy,2013
Creed,37000000,174167581,PG-13,133.0,Drama,2015
The Town,37000000,152566881,R,123.0,Thriller/Suspense,2010
Dolphin Tale,37000000,96068724,PG,112.0,Drama,2011
Game Night,37000000,117378084,R,93.0,Comedy,2018
Burn After Reading,37000000,168167798,R,97.0,Black Comedy,2008
13 Going On 30,37000000,97658712,PG-13,98.0,Romantic Comedy,2004
Tyler Perry’s Temptation,37000000,53143144,PG-13,111.0,Drama,2013
Nim's Island,37000000,101857425,PG,96.0,Adventure,2008
How to be Single,37000000,100003780,R,110.0,Romantic Comedy,2016
Cop Out,37000000,55909910,R,107.0,Comedy,2010
The Rite,37000000,97143987,PG-13,114.0,Horror,2011
Space Chimps,37000000,67029956,G,81.0,Adventure,2008
Magnolia,37000000,48446802,R,189.0,Drama,1999
Aloha,37000000,25387091,PG-13,105.0,Drama,2015
The Ghouls,37000000,259425249,NR,124.0,Adventure,2015
A Star is Born,36000000,431674156,R,140.0,Drama,2018
Gnomeo and Juliet,36000000,193737977,G,84.0,Romantic Comedy,2011
Mean Girls,36000000,104581770,PG-13,112.0,Musical,2024
John Q.,36000000,102226631,PG-13,118.0,Thriller/Suspense,2002
Blue Streak,36000000,117448157,PG-13,94.0,Action,1999
Never Say Never Again,36000000,160000000,PG,134.0,Action,1983
Hot Tub Time Machine,36000000,65967750,R,99.0,Comedy,2010
Breakdown,36000000,50159144,R,93.0,Thriller/Suspense,1997
Dolphin Tale 2,36000000,57824533,PG,107.0,Drama,2014
Beast,36000000,59168339,R,93.0,Thriller/Suspense,2022
Collateral Beauty,36000000,85309093,PG-13,96.0,Drama,2016
A Man Apart,36000000,43797731,R,109.0,Action,2003
Reindeer Games,36000000,23360779,R,104.0,Action,2000
Snow Falling on Cedars,36000000,14378353,PG-13,127.0,Drama,1999
Ghosts of Mississippi,36000000,13052741,PG-13,130.0,Drama,1996
Gattaca,36000000,12532777,PG-13,106.0,Drama,1997
Isn't She Great,36000000,2954405,R,95.0,Comedy,2000
Yip Man 3,36000000,157300954,PG-13,105.0,Action,2015
There Be Dragons,36000000,4020990,PG-13,120.0,Drama,2011
Queen of the Desert,36000000,1578543,PG-13,127.0,Drama,2015
Head of State,35200000,38283765,PG-13,106.0,Comedy,2003
It,35000000,701012746,R,135.0,Horror,2017
The Hangover,35000000,465487583,R,100.0,Comedy,2009
The Blind Side,35000000,305705794,PG-13,128.0,Drama,2009
Batman,35000000,412811617,PG-13,121.0,Action,1989
Austin Powers: The Spy Who Shagged Me,35000000,312383487,PG-13,95.0,Comedy,1999
True Grit,35000000,252276928,PG-13,110.0,Western,2010
Lethal Weapon 3,35000000,319700000,R,118.0,Action,1992
Rush Hour,35000000,245300000,PG-13,98.0,Action,1998
Identity Thief,35000000,175361578,R,147.0,Comedy,2013
The Devil Wears Prada,35000000,326073155,PG-13,109.0,Comedy,2006
Horrible Bosses,35000000,212417601,R,98.0,Comedy,2011
Spy Kids,35000000,197692062,PG,89.0,Adventure,2001
Trainwreck,35000000,141123897,R,122.0,Romantic Comedy,2015
Scream VI,35000000,169063850,R,123.0,Horror,2023
Saving Mr. Banks,35000000,114962525,PG-13,125.0,Drama,2013
Star Trek: The Motion Picture,35000000,139000000,PG,132.0,Adventure,1979
21,35000000,159846429,PG-13,122.0,Thriller/Suspense,2008
What Happens in Vegas...,35000000,218535708,PG-13,98.0,Romantic Comedy,2008
Cape Fear,35000000,182291969,R,128.0,Thriller/Suspense,1991
The English Patient,35000000,231710008,R,161.0,Drama,1996
Hotel for Dogs,35000000,122357172,PG,100.0,Comedy,2009
Guess Who,35000000,102115888,PG-13,105.0,Comedy,2005
This is 40,35000000,90221182,R,134.0,Comedy,2012
L.A. Confidential,35000000,126204977,R,137.0,Drama,1997
Sky High,35000000,83109359,PG,100.0,Adventure,2005
In & Out,35000000,83226569,PG-13,90.0,Comedy,1997
A Nightmare on Elm Street,35000000,117729618,R,94.0,Horror,2010
The Cell,35000000,104102747,R,108.0,Thriller/Suspense,2000
Species,35000000,113354449,R,108.0,Horror,1995
The Benchwarmers,35000000,65063726,PG-13,85.0,Comedy,2006
Secretariat,35000000,60376247,PG,123.0,Drama,2010
The Man in the Iron Mask,35000000,56968169,PG-13,132.0,Adventure,1998
Friends with Benefits,35000000,146595891,R,109.0,Romantic Comedy,2011
Neighbors 2: Sorority Rising,35000000,108757621,R,92.0,Comedy,2016
TMNT,35000000,96096018,PG,86.0,Action,2007
Radio,35000000,53293628,PG,111.0,Drama,2003
Sicario: Day of the Soldado,35000000,76346094,R,123.0,Action,2018
Old Dogs,35000000,95104304,PG,88.0,Comedy,2009
Malcolm X,35000000,48169910,PG-13,202.0,Drama,1992
Poltergeist,35000000,95682614,PG-13,93.0,Horror,2015
Goosebumps 2: Haunted Halloween,35000000,93006429,PG,90.0,Horror,2018
12 Strong,35000000,71118378,R,90.0,Drama,2018
Underworld 3: Rise of the Lycans,35000000,92141886,R,93.0,Action,2009
Must Love Dogs,35000000,58405313,PG-13,98.0,Romantic Comedy,2005
License to Wed,35000000,70187088,PG,91.0,Romantic Comedy,2007
Donnie Brasco,35000000,65303052,R,126.0,Drama,1997
Max Payne,35000000,87775050,PG-13,103.0,Action,2008
Resident Evil,35000000,103787401,R,101.0,Horror,2002
The Ladykillers,35000000,77392139,R,104.0,Black Comedy,2004
Something Borrowed,35000000,65084116,PG-13,103.0,Romantic Comedy,2011
The Nativity Story,35000000,46309644,PG,106.0,Drama,2006
In Time,35000000,165103952,PG-13,109.0,Thriller/Suspense,2011
The Back-up Plan,35000000,75281179,PG-13,104.0,Romantic Comedy,2010
J. Edgar,35000000,84606030,R,137.0,Drama,2011
Bounce,35000000,53425292,PG-13,106.0,Drama,2000
Mile 22,35000000,66295121,R,90.0,Action,2018
Hot Pursuit,35000000,51680201,PG-13,87.0,Comedy,2015
Concussion,35000000,50363790,PG-13,121.0,Drama,2015
The Foreigner,35000000,145374099,R,116.0,Action,2017
Closer,35000000,116148537,R,104.0,Drama,2004
Street Fighter,35000000,99423000,PG-13,102.0,Action,1994
Black Knight,35000000,33422806,PG-13,95.0,Adventure,2001
The Bad News Bears,35000000,33500620,PG-13,113.0,Comedy,2005
The Pianist,35000000,111874038,R,149.0,Drama,2002
House of Wax,35000000,70064800,R,107.0,Horror,2005
From Hell,35000000,68712365,R,121.0,Thriller/Suspense,2001
Adrift,35000000,57897191,PG-13,80.0,Drama,2018
Mirrors,35000000,77220596,R,111.0,Horror,2008
Underworld: Blood Wars,35000000,81209222,R,91.0,Action,2016
Queen of the Damned,35000000,30307804,R,101.0,Horror,2002
Nanny McPhee and the Big Bang,35000000,97799865,PG,109.0,Adventure,2010
Untraceable,35000000,52649951,R,100.0,Thriller/Suspense,2008
Predator 2,35000000,54768418,R,108.0,Action,1990
Abduction,35000000,86648359,PG-13,106.0,Thriller/Suspense,2011
Flash Gordon,35000000,27176825,PG,114.0,Action,1980
Superhero Movie,35000000,73026302,PG-13,86.0,Comedy,2008
Blast from the Past,35000000,26613620,PG-13,112.0,Romantic Comedy,1999
Alex Cross,35000000,35426759,PG-13,102.0,Thriller/Suspense,2012
Jersey Girl,35000000,37066129,PG-13,102.0,Comedy,2004
Midnight in the Garden of Good and Evil,35000000,25078937,R,120.0,Thriller/Suspense,1997
Bridget Jones’s Baby,35000000,207298383,R,122.0,Romantic Comedy,2016
Heist,35000000,28906817,R,109.0,Action,2001
Hoffa,35000000,28391473,R,132.0,Drama,1992
Whiskey Tango Foxtrot,35000000,25350747,R,111.0,Comedy,2016
Ella Enchanted,35000000,24200318,PG,96.0,Comedy,2004
Hitman: Agent 47,35000000,82182803,R,96.0,Action,2015
Phantom Thread,35000000,47454408,R,130.0,Drama,2017
The X-Files: I Want to Believe,35000000,68170792,PG-13,110.0,Action,2008
Premium Rush,35000000,31393201,PG-13,91.0,Thriller/Suspense,2012
Broken City,35000000,37114977,R,108.0,Thriller/Suspense,2013
Valiant,35000000,64188387,G,75.0,Adventure,2005
Wonder Boys,35000000,33422485,R,112.0,Comedy,2000
Cursed,35000000,25114901,PG-13,97.0,Horror,2005
Walk Hard: The Dewey Cox Story,35000000,20606053,R,96.0,Comedy,2007
The Four Feathers,35000000,29882645,PG-13,132.0,Drama,2002
Furry Vengeance,35000000,39340177,PG,91.0,Comedy,2010
Parker,35000000,48543388,R,108.0,Thriller/Suspense,2013
Wimbledon,35000000,41666476,PG-13,98.0,Romantic Comedy,2004
Bait,35000000,15471969,R,119.0,Action,2000
Dungeons and Dragons,35000000,33771965,PG-13,108.0,Adventure,2000
Lions for Lambs,35000000,63211088,R,88.0,Drama,2007
Flight of the Intruder,35000000,14471440,PG-13,115.0,Action,1991
The Tree of Life,35000000,61721826,PG-13,138.0,Drama,2011
American Outlaws,35000000,13601109,PG-13,95.0,Western,2001
Playing for Keeps,35000000,27805632,PG-13,105.0,Romantic Comedy,2012
Zoom,35000000,12506188,PG,106.0,Adventure,2006
The Shipping News,35000000,24405825,R,111.0,Drama,2001
The Young Victoria,35000000,31878891,PG,100.0,Drama,2009
Sabotage,35000000,18376443,R,110.0,Action,2014
Knock Off,35000000,10319915,R,90.0,Action,1998
Whiteout,35000000,12254746,R,101.0,Thriller/Suspense,2009
Unfinished Business,35000000,13214051,R,91.0,Comedy,2015
The Walk,35000000,61492104,PG,124.0,Drama,2015
The Fountain,35000000,15461638,PG-13,96.0,Drama,2006
Mandela: Long Walk to Freedom,35000000,29890402,PG-13,146.0,Drama,2013
Beau is Afraid,35000000,11174650,R,179.0,Horror,2023
Punisher: War Zone,35000000,10157534,R,103.0,Action,2008
The Order,35000000,11559747,R,102.0,Horror,2003
A Good Year,35000000,42064105,PG-13,118.0,Drama,2006
The Brothers Grimsby,35000000,28720470,R,82.0,Comedy,2016
The Snowman,35000000,43033661,R,142.0,Thriller/Suspense,2017
Femme Fatale,35000000,16830252,R,106.0,Thriller/Suspense,2002
Warriors of Virtue,35000000,6448817,PG,101.0,Action,1997
Luther,35000000,32717063,PG-13,124.0,Drama,2003
Biutiful,35000000,24687524,R,138.0,Drama,2011
Radio Flyer,35000000,4651977,PG-13,113.0,Drama,1992
Bound by Honor,35000000,4496583,R,106.0,,1993
A Hologram for the King,35000000,11846010,R,97.0,Drama,2016
Smilla's Sense of Snow,35000000,2221994,R,121.0,Thriller/Suspense,1997
