title,budget,gross,mpaa,running_time,genre,year
Scandal,7000000,8800000.0,R,"106.0,",Drama,1989
The Fabulous Baker Boys,13000000,18428904.0,R,"114.0,",Comedy,1989
Shocker,5000000,16554699.0,R,"109.0,",Comedy,1989
Next of Kin,12000000,15942628.0,R,"108.0,",Action,1989
The Fly II,0,38903179.0,R,"105.0,",Drama,1989
She-Devil,0,15351421.0,PG-13,"99.0,",Comedy,1989
Mystery Train,2800000,1544973.0,R,"110.0,",Comedy,1989
Blaze,22000000,19131246.0,R,"120.0,",Biography,1989
The Rainbow,11987578,444055.0,R,"113.0,",Action,1989
Gleaming the Cube,10000000,2777280.0,PG-13,"105.0,",Action,1989
Fletch Lives,8000000,39450960.0,PG,"95.0,",Comedy,1989
Communion,5000000,1919653.0,R,"107.0,",Biography,1989
Erik the Viking,0,1932642.0,PG-13,"107.0,",Comedy,1989
Crimes and Misdemeanors,19000000,18254702.0,PG-13,"104.0,",Comedy,1989
An Innocent Man,0,20047604.0,R,"113.0,",Action,1989
Let It Ride,18000000,4973285.0,PG-13,"90.0,",Comedy,1989
Loverboy,0,3960327.0,PG-13,"98.0,",Comedy,1989
Kill Me Again,4000000,283694.0,R,"94.0,",Action,1989
The Gods Must Be Crazy II,0,6291444.0,PG,"98.0,",Comedy,1989
Millennium,0,5777099.0,PG-13,"108.0,",Drama,1989
Chances Are,16000000,16278590.0,PG,"108.0,",Comedy,1989
The Dream Team,15000000,28890240.0,PG-13,"113.0,",Comedy,1989
Last Exit to Brooklyn,0,1730005.0,R,"102.0,",Drama,1989
Little Nemo: Adventures in Slumberland,35000000,1368000.0,G,"85.0,",Animation,1989
Kinjite: Forbidden Subjects,5000000,3416846.0,R,"97.0,",Action,1989
Great Balls of Fire!,0,13741060.0,PG-13,"108.0,",Biography,1989
New York Stories,15000000,10763469.0,PG,"124.0,",Comedy,1989
Cousins,13000000,22026369.0,PG-13,"113.0,",Comedy,1989
Blind Fury,10000000,2692037.0,R,"86.0,",Action,1989
The Return of Swamp Thing,4000000,192816.0,PG-13,"88.0,",Action,1989
The January Man,0,4611062.0,R,"97.0,",Action,1989
We're No Angels,20000000,10555348.0,PG-13,"106.0,",Comedy,1989
Johnny Handsome,20000000,7237794.0,R,"94.0,",Crime,1989
Who's Harry Crumb?,0,10982364.0,PG-13,"94.0,",Comedy,1989
The Mighty Quinn,0,4557214.0,R,"98.0,",Action,1989
Fat Man and Little Boy,30000000,3563162.0,PG-13,"127.0,",Biography,1989
Police Academy 6: City Under Siege,12000000,11567217.0,PG,"84.0,",Comedy,1989
Her Alibi,0,18699037.0,PG,"94.0,",Comedy,1989
The Blood of Heroes,0,882290.0,R,"90.0,",Action,1989
Pink Cadillac,19000000,12143484.0,PG-13,"122.0,",Action,1989
Three Fugitives,15000000,40586886.0,PG-13,"96.0,",Action,1989
Robot Jox,10000000,1272977.0,PG,"85.0,",Action,1989
No Holds Barred,8000000,16093651.0,PG-13,"93.0,",Action,1989
Family Business,0,12195695.0,R,"110.0,",Crime,1989
Chattahoochee,0,259486.0,R,"98.0,",Biography,1989
Stepfather II: Make Room for Daddy,1500000,1519796.0,R,"93.0,",Horror,1989
Eddie and the Cruisers II: Eddie Lives!,0,536508.0,PG-13,"104.0,",Drama,1989
The Big Picture,5000000,117463.0,PG-13,"100.0,",Comedy,1989
Parents,3000000,870532.0,R,"81.0,",Comedy,1989
Jacknife,0,2049769.0,R,"102.0,",Drama,1989
Dad,19000000,27503037.0,PG,"117.0,",Comedy,1989
Speed Zone,18000000,3077361.0,PG,"94.0,",Action,1989
How to Get Ahead in Advertising,0,418053.0,R,"90.0,",Comedy,1989
Lisa,0,4347648.0,PG-13,"95.0,",Drama,1989
Out Cold,0,294266.0,R,"92.0,",Comedy,1989
Longtime Companion,3000000,4609953.0,R,"96.0,",Drama,1989
Happily Ever After,0,3299382.0,G,"75.0,",Animation,1989
Heart of Dixie,8000000,1097333.0,PG,"95.0,",Drama,1989
Tap,0,9114702.0,PG-13,"111.0,",Comedy,1989
A Dry White Season,9000000,3766879.0,R,"106.0,",Drama,1989
The Phantom of the Opera,0,3953745.0,R,"93.0,",Drama,1989
The Experts,0,169203.0,PG-13,"94.0,",Comedy,1989
Triumph of the Spirit,0,408839.0,R,"120.0,",Biography,1989
True Believer,0,8742750.0,R,"108.0,",Crime,1989
The Horror Show,3000000,1738897.0,R,"95.0,",Horror,1989
The Tall Guy,0,510712.0,R,"92.0,",Comedy,1989
The Toxic Avenger Part II,2300000,792966.0,R,"102.0,",Action,1989
Dead Bang,14500000,8125592.0,R,"102.0,",Action,1989
Music Box,0,6263883.0,PG-13,"124.0,",Crime,1989
Gross Anatomy,8500000,11604598.0,PG-13,"109.0,",Drama,1989
Renegades,16000000,9015164.0,R,"106.0,",Action,1989
Sing,11500000,2260616.0,PG-13,"98.0,",Drama,1989
Sweetie,0,938562.0,R,"97.0,",Comedy,1989
Listen to Me,0,4299023.0,PG-13,"107.0,",Drama,1989
Miss Firecracker,0,1852655.0,PG,"102.0,",Comedy,1989
The Rachel Papers,0,201468.0,R,"95.0,",Drama,1989
Wired,0,1089000.0,R,"112.0,",Biography,1989
Lost Angels,0,1247946.0,R,"116.0,",Drama,1989
Jesus of Montreal,0,1601612.0,R,"120.0,",Drama,1989
Rooftops,0,2043889.0,R,"98.0,",Action,1989
After Midnight,3000000,76325.0,R,"90.0,",Horror,1989
Disorganized Crime,0,7723506.0,R,"98.0,",Action,1989
Slaves of New York,0,463972.0,R,"124.0,,",Comedy,1989
Scenes from the Class Struggle in Beverly Hills,0,2156471.0,R,"103.0,,",Comedy,1989
The Terror Within,0,858591.0,R,"88.0,",Horror,1989
Farewell to the King,20000000,2420917.0,PG-13,"117.0,",Action,1989
See You in the Morning,0,4795009.0,PG-13,"119.0,",Drama,1989
Immediate Family,14000000,5932613.0,PG-13,"95.0,",Drama,1989
In Country,18000000,3531971.0,R,"120.0,",Drama,1989
Winter People,0,2023282.0,PG-13,"110.0,",Drama,1989
"Enemies, A Love Story",9500000,7754571.0,R,"119.0,",Comedy,1989
American Ninja 3: Blood Hunt,0,902152.0,R,"89.0,",Action,1989
Physical Evidence,17000000,3560932.0,R,"99.0,",Crime,1989
Worth Winning,0,3690328.0,PG-13,"103.0,",Comedy,1989
Brenda Starr,16000000,67878.0,PG,"93.0,",Adventure,1989
How I Got Into College,10000000,1642239.0,PG-13,"86.0,",Comedy,1989
Old Gringo,34000000,3574256.0,R,"119.0,",Adventure,1989
Relentless,4000000,6985999.0,R,"92.0,",Crime,1989
Cheetah,5000000,8153677.0,G,"83.0,",Adventure,1989
Monsieur Hire,0,1417030.0,PG-13,"81.0,,",Crime,1989
Prancer,0,18587135.0,G,"103.0,",Drama,1989
Too Beautiful for You,0,1776440.0,R,"91.0,,",Comedy,1989
Getting It Right,0,960385.0,R,"102.0,",Comedy,1989
Rude Awakening,10000000,3169719.0,R,"100.0,",Comedy,1989
Cookie,0,1869417.0,R,"94.0,",Comedy,1989
Bloodhounds of Broadway,4000000,43671.0,PG,"93.0,",Comedy,1989
The Toxic Avenger Part III: The Last Temptation of Toxie,0,363561.0,R,"102.0,",Action,1989
Staying Together,0,4348025.0,R,"91.0,",Comedy,1989
Martians Go Home,0,129778.0,PG-13,"89.0,",Comedy,1989
Night Game,0,337812.0,R,"95.0,",Crime,1989
Romero,0,1316495.0,PG-13,"102.0,",Biography,1989
Rosalie Goes Shopping,0,574080.0,PG,"94.0,,",Comedy,1989
True Love,0,1354268.0,R,"104.0,",Comedy,1989
Second Sight,0,5368865.0,PG,"83.0,",Comedy,1989
A Chorus of Disapproval,0,216373.0,PG,"92.0,",Comedy,1989
The Lemon Sisters,9000000,3473905.0,PG-13,"93.0,",Comedy,1989
Breaking In,6000000,1877618.0,R,"94.0,",Adventure,1989
Crack House,0,862551.0,R,"90.0,",Action,1989
Goodfellas,25000000,46963277.0,R,"146.0,",Biography,1990
The Godfather: Part III,54000000,136861392.0,R,"162.0,",Crime,1990
Total Recall,65000000,261317921.0,R,"113.0,",Action,1990
Pretty Woman,14000000,463406268.0,R,"119.0,",Comedy,1990
Home Alone,18000000,476684675.0,PG,"103.0,",Comedy,1990
Ghost,22000000,505703557.0,PG-13,"127.0,",Drama,1990
Dances with Wolves,22000000,424208848.0,PG-13,"181.0,",Adventure,1990
Tremors,11000000,16667084.0,PG-13,"96.0,",Comedy,1990
Die Hard 2,70000000,240031274.0,R,"124.0,",Action,1990
Misery,20000000,61276872.0,R,"107.0,",Drama,1990
Kindergarten Cop,15000000,201957688.0,PG-13,"111.0,",Action,1990
The Bonfire of the Vanities,47000000,15691192.0,R,"125.0,",Comedy,1990
Teenage Mutant Ninja Turtles,13500000,201965915.0,PG,"93.0,",Action,1990
Edward Scissorhands,20000000,86024005.0,PG-13,"105.0,",Drama,1990
The Hunt for Red October,30000000,200512643.0,PG,"135.0,",Action,1990
Dick Tracy,47000000,162738726.0,PG,"105.0,",Action,1990
Awakenings,31000000,52096475.0,PG-13,"121.0,",Biography,1990
The Handmaid's Tale,0,4960385.0,R,"108.0,",Drama,1990
Wild at Heart,9500000,14561425.0,R,"125.0,",Comedy,1990
Predator 2,35000000,57120318.0,R,"108.0,",Action,1990
RoboCop 2,25000000,45681173.0,R,"117.0,",Action,1990
The Witches,0,10360553.0,PG,"91.0,",Adventure,1990
Jacob's Ladder,25000000,26118851.0,R,"113.0,",Drama,1990
Back to the Future Part III,40000000,245077583.0,PG,"118.0,",Adventure,1990
Darkman,14000000,48878502.0,R,"96.0,",Action,1990
The Hot Spot,13000000,1293976.0,R,"130.0,",Crime,1990
Cry-Baby,11000000,8266343.0,PG-13,"85.0,",Comedy,1990
Presumed Innocent,22000000,221303188.0,R,"127.0,",Mystery,1990
Arachnophobia,22000000,53208180.0,PG-13,"109.0,",Comedy,1990
Days of Thunder,60000000,157920733.0,PG-13,"107.0,",Action,1990
King of New York,5300000,2554476.0,R,"103.0,",Crime,1990
Gremlins 2: The New Batch,50000000,41482207.0,PG-13,"106.0,",Comedy,1990
Rocky V,42000000,119946358.0,PG-13,"104.0,",Drama,1990
Young Guns II,20000000,44143410.0,PG-13,"104.0,",Action,1990
Miller's Crossing,14000000,5080409.0,R,"115.0,",Crime,1990
Revenge,22000000,15645616.0,R,"124.0,",Action,1990
Lord of the Flies,0,13985225.0,R,"90.0,",Adventure,1990
Nikita,0,5017971.0,R,"117.0,,",Action,1990
Mermaids,20000000,35419397.0,PG-13,"110.0,",Comedy,1990
Child's Play 2,13000000,35763605.0,R,"84.0,",Horror,1990
Joe Versus the Volcano,25000000,39404261.0,PG,"102.0,",Comedy,1990
Slacker,23000,1228108.0,R,"97.0,",Comedy,1990
Flatliners,26000000,61489265.0,R,"115.0,",Drama,1990
Days of Being Wild,0,3106052.0,Not Rated,"94.0,",Crime,1990
The Exorcist III,0,39024251.0,R,"110.0,",Drama,1990
Quigley Down Under,20000000,21413105.0,PG-13,"119.0,",Action,1990
Nightbreed,11000000,8862354.0,R,"102.0,",Action,1990
The Two Jakes,19000000,10005969.0,R,"137.0,",Crime,1990
Lionheart,6000000,24271196.0,R,"108.0,",Action,1990
Internal Affairs,15000000,27734391.0,R,"115.0,",Crime,1990
Three Men and a Little Lady,0,71609321.0,PG,"104.0,",Comedy,1990
Problem Child,10000000,72270891.0,PG,"81.0,",Comedy,1990
The Grifters,0,13446769.0,R,"110.0,",Crime,1990
My Blue Heaven,0,23591472.0,PG-13,"97.0,",Comedy,1990
The Rescuers Down Under,30000000,27931461.0,G,"77.0,",Animation,1990
House Party,2500000,26385627.0,R,100.0,Comedy,1990
Another 48 Hrs.,38000000,153518974.0,R,"93.0,",Action,1990
Night of the Living Dead,4200000,5835247.0,R,"92.0,",Horror,1990
Pacific Heights,18000000,44926706.0,R,"102.0,",Thriller,1990
Postcards from the Edge,22000000,39071603.0,R,"101.0,",Comedy,1990
Henry & June,0,23472449.0,NC-17,"136.0,",Biography,1990
Hard to Kill,10000000,47410827.0,R,"96.0,",Action,1990
Pump Up the Volume,0,11541758.0,R,"102.0,",Comedy,1990
Hamlet,0,20710451.0,PG,"135.0,",Drama,1990
The NeverEnding Story II: The Next Chapter,36000000,17373527.0,PG,"89.0,",Adventure,1990
Men at Work,0,16247964.0,PG-13,"98.0,",Action,1990
Leatherface: Texas Chainsaw Massacre III,2000000,5765562.0,R,"85.0,",Horror,1990
Reversal of Fortune,0,15445131.0,R,"111.0,",Biography,1990
Frankenhooker,2500000,205068.0,R,"85.0,",Comedy,1990
State of Grace,18000000,1911542.0,R,"134.0,",Action,1990
Bird on a Wire,20000000,138697012.0,PG-13,"110.0,",Action,1990
Memphis Belle,23000000,27441977.0,PG-13,"107.0,",Action,1990
The Adventures of Ford Fairlane,20000000,21413502.0,R,"104.0,",Action,1990
Marked for Death,12000000,57968936.0,R,"93.0,",Action,1990
Slumber Party Massacre III,350000,1242995.0,R,"87.0,",Comedy,1990
Dreams,12000000,2970161.0,PG,"119.0,",Drama,1990
Air America,35000000,33461269.0,R,"113.0,",Action,1990
I Love You to Death,0,16186793.0,R,"97.0,",Comedy,1990
Class of 1999,5200000,2459895.0,R,"99.0,",Action,1990
Death Warrant,4000000,16853487.0,R,"89.0,",Action,1990
White Palace,0,17487531.0,R,"103.0,",Drama,1990
Quick Change,15000000,15260154.0,R,"89.0,",Comedy,1990
Hardware,1500000,5728953.0,R,"94.0,",Sci-Fi,1990
Mr. Destiny,20000000,15379253.0,PG-13,"110.0,",Comedy,1990
The Freshman,12000000,21460601.0,PG,"102.0,",Comedy,1990
Blue Steel,0,8217997.0,R,"102.0,",Action,1990
The Krays,0,2060847.0,R,"115.0,",Biography,1990
Navy Seals,20000000,25069101.0,R,"113.0,",Action,1990
Graveyard Shift,10500000,11582891.0,R,"89.0,",Horror,1990
The Sheltering Sky,25000000,2075084.0,R,"138.0,",Adventure,1990
Dark Angel,7000000,4348368.0,R,"91.0,",Action,1990
The Comfort of Strangers,0,1244381.0,R,"107.0,,",Drama,1990
Mo' Better Blues,10000000,16153593.0,R,"130.0,",Drama,1990
"Welcome Home, Roxy Carmichael",0,3989297.0,PG-13,"95.0,",Comedy,1990
Bad Influence,7000000,12626043.0,R,"99.0,",Drama,1990
Look Who's Talking Too,0,47789074.0,PG-13,"81.0,",Comedy,1990
Rosencrantz & Guildenstern Are Dead,0,739104.0,PG,"117.0,",Comedy,1990
Tales from the Darkside: The Movie,3500000,16324573.0,R,"93.0,",Comedy,1990
The Rookie,10000000,21633874.0,R,"120.0,",Action,1990
Green Card,12500000,29888235.0,PG-13,"107.0,",Comedy,1990
Metropolitan,230000,2960492.0,PG-13,"98.0,",Comedy,1990
Europa Europa,0,5575738.0,R,"112.0,",Drama,1990
Cyrano de Bergerac,0,5822041.0,PG,"137.0,",Comedy,1990
Almost an Angel,25000000,6939946.0,PG,"95.0,",Comedy,1990
Everybody Wins,19000000,1372350.0,R,"97.0,",Drama,1990
Truly Madly Deeply,0,1554742.0,PG,"106.0,",Comedy,1990
Havana,40000000,9645440.0,R,"144.0,",Drama,1990
DuckTales the Movie: Treasure of the Lost Lamp,0,18115724.0,G,"74.0,",Animation,1990
The Russia House,21800000,22997992.0,R,"123.0,",Drama,1990
Life Is Sweet,0,1516414.0,R,"103.0,,",Comedy,1990
Jetsons: The Movie,0,20305841.0,G,"82.0,",Animation,1990
White Hunter Black Heart,24000000,2319124.0,PG,"112.0,",Adventure,1990
Avalon,20000000,15779578.0,PG,"128.0,",Drama,1990
Narrow Margin,0,10873237.0,R,"97.0,",Action,1990
Cadillac Man,0,27627310.0,R,"97.0,",Comedy,1990
Taking Care of Business,0,20005435.0,R,"108.0,",Comedy,1990
Texasville,0,2268181.0,R,"123.0,",Drama,1990
The Guardian,0,17037887.0,R,"92.0,",Drama,1990
Repossessed,0,1382462.0,PG-13,"80.0,",Comedy,1990
Fire Birds,22000000,14760451.0,PG-13,"85.0,",Action,1990
Miami Blues,0,9888167.0,R,"97.0,",Comedy,1990
The Field,0,1494399.0,PG-13,"107.0,,",Drama,1990
"After Dark, My Sweet",0,2678414.0,R,"114.0,",Crime,1990
Alice,12000000,7331647.0,PG-13,"106.0,",Comedy,1990
The First Power,10000000,22424195.0,R,"98.0,",Crime,1990
Delta Force 2: the Colombian Connection,0,6698361.0,R,"111.0,",Action,1990
Desperate Hours,18000000,2742912.0,R,"105.0,",Action,1990
Ju Dou,0,1986433.0,PG-13,"95.0,,",Drama,1990
Cadence,4000000,2070871.0,PG-13,"97.0,",Drama,1990
Brain Dead,2000000,1627955.0,R,"85.0,",Horror,1990
The Hairdresser's Husband,0,1217084.0,R,"82.0,",Comedy,1990
Ernest Goes to Jail,9000000,25029569.0,PG,"81.0,",Comedy,1990
A Cry in the Wild,0,1494969.0,PG,"82.0,",Action,1990
The Long Walk Home,0,4873620.0,PG,"97.0,",Drama,1990
Mountains of the Moon,19000000,4011793.0,R,"136.0,",Adventure,1990
Two Evil Eyes,9000000,349618.0,R,"120.0,",Horror,1990
Mr. & Mrs. Bridge,0,7698010.0,PG-13,"126.0,",Drama,1990
Trust,700000,357400.0,R,"107.0,",Comedy,1990
Crazy People,0,13236513.0,R,"90.0,",Comedy,1990
A Shock to the System,12000000,3417056.0,R,"88.0,",Comedy,1990
The Boyfriend School,6700000,1171762.0,PG-13,"101.0,",Comedy,1990
Roger Corman's Frankenstein Unbound,11500000,334748.0,R,"85.0,",Drama,1990
Nuns on the Run,0,10959015.0,PG-13,"89.0,",Comedy,1990
Q&A,0,11207891.0,R,"132.0,",Crime,1990
An Angel at My Table,0,1055995.0,R,"158.0,",Biography,1990
Stanley & Iris,23000000,5820015.0,PG-13,"104.0,",Drama,1990
Flashback,0,6488114.0,R,"108.0,",Action,1990
Men Don't Leave,0,6070725.0,PG-13,"115.0,",Comedy,1990
Ski Patrol,0,8533973.0,PG,"91.0,",Action,1990
Ghost Dad,0,25421633.0,PG,"83.0,",Comedy,1990
Book of Love,0,1382259.0,PG-13,"82.0,",Comedy,1990
Hidden Agenda,0,1232210.0,R,"108.0,,",Drama,1990
Everybody's Fine,0,1745470.0,PG-13,"118.0,",Drama,1990
Spaced Invaders,3000000,15369573.0,PG,"100.0,",Adventure,1990
Meet the Applegates,5000000,485772.0,R,"90.0,",Comedy,1990
Betsy's Wedding,0,19740070.0,R,"94.0,",Comedy,1990
Def by Temptation,0,2218579.0,R,"95.0,",Horror,1990
Heart Condition,0,4134992.0,R,"100.0,",Comedy,1990
My Father's Glory,0,1730856.0,G,"105.0,,",Adventure,1990
Vincent & Theo,0,2231274.0,PG-13,"138.0,",Biography,1990
Streets,0,1510053.0,R,"85.0,",Action,1990
Stella,0,20240128.0,PG-13,"109.0,",Drama,1990
The Forbidden Dance,0,1823154.0,PG-13,"97.0,",Drama,1990
Loose Cannons,15000000,5585154.0,R,"94.0,",Action,1990
A Tale of Springtime,0,20554.0,PG,"108.0,",Comedy,1990
To Sleep with Anger,0,1161135.0,PG,"102.0,",Drama,1990
Where the Heart Is,15000000,1106475.0,R,"107.0,",Comedy,1990
Love at Large,0,1436308.0,R,"97.0,",Comedy,1990
Downtown,10000000,2346150.0,R,"96.0,",Action,1990
Short Time,0,4010647.0,PG-13,"97.0,",Comedy,1990
American Ninja 4: The Annihilation,0,358047.0,R,"99.0,",Action,1990
Gate 2: The Trespassers,6500000,2032973.0,R,"93.0,",Fantasy,1990
Come See the Paradise,17500000,947306.0,R,"138.0,,",Drama,1990
The Garden,0,5006.0,Unrated,"92.0,,",Drama,1990
Lambada,0,4263112.0,PG,"104.0,",Drama,1990
May Fools,0,1576702.0,R,"107.0,,",Comedy,1990
The Last of the Finest,12000000,1531489.0,R,"106.0,",Action,1990
Opportunity Knocks,0,11359129.0,PG-13,"103.0,",Comedy,1990
Funny About Love,0,8141292.0,PG-13,"101.0,",Comedy,1990
Graffiti Bridge,7500000,4562778.0,PG-13,"90.0,",Drama,1990
Coupe de Ville,0,715983.0,PG-13,"99.0,",Comedy,1990
Sibling Rivalry,16000000,17854933.0,PG-13,"87.0,",Comedy,1990
Vital Signs,0,1224605.0,R,"103.0,",Drama,1990
Body Chemistry,0,2415312.0,R,"84.0,",Drama,1990
The Haunting of Morella,0,1547867.0,R,"82.0,",Horror,1990
The Fourth War,0,1305887.0,R,"91.0,",Drama,1990
Tune in Tomorrow...,11000000,1794001.0,PG-13,"107.0,",Comedy,1990
Impulse,9000000,2544504.0,R,"109.0,",Crime,1990
Crossing the Line,0,59227.0,R,"93.0,",Crime,1990
Mindwalk,0,774048.0,PG,"112.0,",Drama,1990
The Nasty Girl,0,2293625.0,PG-13,"92.0,,",Comedy,1990
Terminator 2: Judgment Day,102000000,520881154.0,R,"137.0,",Action,1991
Point Break,24000000,83531958.0,R,"122.0,",Action,1991
The Silence of the Lambs,19000000,272742922.0,R,"118.0,",Crime,1991
Hook,70000000,300854823.0,PG,"142.0,",Adventure,1991
Boyz n the Hood,6500000,57529070.0,R,"112.0,",Crime,1991
Cape Fear,35000000,182291969.0,R,"128.0,",Crime,1991
Career Opportunities,0,11336986.0,PG-13,"83.0,",Comedy,1991
The Addams Family,30000000,191502426.0,PG-13,"99.0,",Comedy,1991
Thelma & Louise,16500000,45456285.0,R,"130.0,",Adventure,1991
Robin Hood: Prince of Thieves,48000000,390493908.0,PG-13,"143.0,",Action,1991
The Doors,38000000,34416893.0,R,"140.0,",Biography,1991
Beauty and the Beast,25000000,424967620.0,G,"84.0,",Animation,1991
Fried Green Tomatoes,11000000,119418501.0,PG-13,"130.0,",Drama,1991
JFK,40000000,205405498.0,R,"189.0,",Drama,1991
The Rocketeer,35000000,46704056.0,PG,"108.0,",Action,1991
My Girl,17000000,59489799.0,PG,"102.0,",Comedy,1991
Backdraft,40000000,152368585.0,R,"137.0,",Action,1991
Bill & Ted's Bogus Journey,20000000,38039850.0,PG,"93.0,",Adventure,1991
Father of the Bride,0,89325780.0,PG,"105.0,",Comedy,1991
City Slickers,27000000,179033791.0,PG-13,"113.0,",Comedy,1991
Don't Tell Mom the Babysitter's Dead,0,25196249.0,PG-13,"102.0,",Comedy,1991
The Fisher King,24000000,41895491.0,R,"137.0,",Comedy,1991
Sleeping with the Enemy,19000000,174999005.0,R,"99.0,",Drama,1991
The Beautiful Troublemaker,0,403056.0,Unrated,"238.0,",Drama,1991
Return to the Blue Lagoon,11000000,2807854.0,PG-13,"102.0,",Adventure,1991
The Last Boy Scout,43000000,59509925.0,R,"105.0,",Action,1991
Star Trek VI: The Undiscovered Country,30000000,96888996.0,PG,"110.0,",Action,1991
My Own Private Idaho,2500000,6401336.0,R,"104.0,",Drama,1991
Drop Dead Fred,6788000,13878411.0,PG-13,"103.0,",Comedy,1991
Hot Shots!,26000000,181096164.0,PG-13,"84.0,",Action,1991
Hudson Hawk,65000000,17218080.0,R,"100.0,",Action,1991
The Prince of Tides,30000000,74787599.0,R,"132.0,",Drama,1991
Barton Fink,9000000,6153939.0,R,"116.0,",Comedy,1991
Nothing But Trouble,40000000,8479793.0,PG-13,"94.0,",Comedy,1991
What About Bob?,35000000,63707829.0,PG,"99.0,",Comedy,1991
Naked Lunch,16000000,2641357.0,R,"115.0,",Drama,1991
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78656813.0,PG,"88.0,",Action,1991
The Naked Gun 2½: The Smell of Fear,23000000,86930411.0,PG-13,"85.0,",Comedy,1991
Double Impact,15000000,30102717.0,R,"110.0,",Action,1991
The Commitments,12000000,14919570.0,R,"118.0,",Comedy,1991
The Man in the Moon,0,2853801.0,PG-13,"99.0,",Drama,1991
The Double Life of Véronique,0,2175939.0,R,"98.0,",Drama,1991
New Jack City,8000000,47624353.0,R,"97.0,",Action,1991
Toy Soldiers,10000000,15073942.0,R,"111.0,",Action,1991
The People Under the Stairs,6000000,31347154.0,R,"102.0,",Comedy,1991
Regarding Henry,25000000,43001500.0,PG-13,"108.0,",Drama,1991
Bugsy,30000000,49114016.0,R,"136.0,",Biography,1991
Doc Hollywood,20000000,54830779.0,PG-13,"104.0,",Comedy,1991
Delicatessen,0,1794187.0,R,"99.0,",Comedy,1991
Night on Earth,3500000,2023808.0,R,"129.0,",Comedy,1991
Child's Play 3,13000000,20560255.0,R,"90.0,",Horror,1991
Freddy's Dead: The Final Nightmare,11000000,34872033.0,R,"89.0,",Fantasy,1991
Oscar,35000000,23562716.0,PG,"109.0,",Comedy,1991
The Lovers on the Bridge,28000000,29679.0,R,"125.0,",Drama,1991
Highlander II: The Quickening,30000000,15556340.0,R,"91.0,",Action,1991
Stone Cold,17000000,9151887.0,R,"92.0,",Action,1991
Wild Hearts Can't Be Broken,0,7294835.0,G,"88.0,",Drama,1991
Showdown in Little Tokyo,8000000,2275557.0,R,"79.0,",Action,1991
Jungle Fever,14000000,43882682.0,R,"132.0,",Drama,1991
Harley Davidson and the Marlboro Man,23000000,7434726.0,R,"98.0,",Action,1991
Not Without My Daughter,0,14789113.0,PG-13,"116.0,",Drama,1991
Defending Your Life,0,16371128.0,PG,"112.0,",Comedy,1991
Flight of the Intruder,35000000,14587732.0,PG-13,"115.0,",Action,1991
Problem Child 2,15000000,32704700.0,PG-13,"90.0,",Comedy,1991
The Hard Way,24000000,65595485.0,R,"111.0,",Action,1991
Ricochet,0,21756163.0,R,"102.0,",Action,1991
L.A. Story,0,28862081.0,PG-13,"95.0,",Comedy,1991
Rush,17000000,7241350.0,R,"120.0,",Action,1991
